,ID,captions,map
40139,Wv3u2q3oGeU_35_45,a man is playing a piano,92
40140,Wv3u2q3oGeU_35_45,someone is playing a piano keyboard,92
40141,Wv3u2q3oGeU_35_45,a man is playing a keyboard,92
40142,Wv3u2q3oGeU_35_45,a man is playing music on a keyboard,92
40143,Wv3u2q3oGeU_35_45,a man is playing piano,92
40144,Wv3u2q3oGeU_35_45,a man is playing a piano keyboard,92
40145,Wv3u2q3oGeU_35_45,a person plays a keyboard,92
40146,Wv3u2q3oGeU_35_45,someone is playing a keyboard,92
40147,Wv3u2q3oGeU_35_45,a man is playing keyboards,92
40148,Wv3u2q3oGeU_35_45,a man is playing the keyboard,92
40149,Wv3u2q3oGeU_35_45,a man is playing the keyboard,92
40150,Wv3u2q3oGeU_35_45,the man is playing the keyboards,92
40151,Wv3u2q3oGeU_35_45,a man is playing an electric keyboard,92
40152,Wv3u2q3oGeU_35_45,a man plays the keyboard,92
40153,Wv3u2q3oGeU_35_45,a man is playing the keyboards,92
40154,Wv3u2q3oGeU_35_45,a man playing a piano,92
40155,Wv3u2q3oGeU_35_45,the person is playing the key broad,92
40156,Wv3u2q3oGeU_35_45,a person is playing a keyboard,92
40157,Wv3u2q3oGeU_35_45,a man is playing a song on the piano,92
40158,Wv3u2q3oGeU_35_45,a man is playing the piano,92
40159,Wv3u2q3oGeU_35_45,a man is playing a keyboard,92
40160,Wv3u2q3oGeU_35_45,a closeup of playing the keyboard,92
40161,Wv3u2q3oGeU_35_45,a person is playing music,92
40162,Wv3u2q3oGeU_35_45,a man is playing the keyboard,92
40163,Wv3u2q3oGeU_35_45,really like your stuff kourosh,92
40164,Wv3u2q3oGeU_35_45,the man played the electonic keyboard,92
40165,Wv3u2q3oGeU_35_45,a man playing music,92
40166,Wv3u2q3oGeU_35_45,the man is playing the keyboards,92
40167,Wv3u2q3oGeU_35_45,a man plays a keyboard,92
40168,WyIqGyj21Dk_0_10,someone is drawing on george washington s face on a one dollar bill,190
40169,WyIqGyj21Dk_0_10,a person writes on a dollar bill,190
40170,WyIqGyj21Dk_0_10,a person draws on a dollar bill,190
40171,WyIqGyj21Dk_0_10,a person is drawing on a dollar note,190
40172,WyIqGyj21Dk_0_10,a person is drawing on a dollar bill with a pen,190
40173,WyIqGyj21Dk_0_10,someone is writing on a one dollar bill,190
40174,WyIqGyj21Dk_0_10,a man is drawing on a dollar,190
40175,WyIqGyj21Dk_0_10,a person is drawing on a dollar bill,190
40176,WyIqGyj21Dk_0_10,someone is drawing on a one dollar bill,190
40177,WyIqGyj21Dk_0_10,someone is drawing on a dollar,190
40178,WyIqGyj21Dk_0_10,someone is drawing on a dollar bill,190
40179,WyIqGyj21Dk_0_10,a person is drawing on a dollar bill,190
40180,WyIqGyj21Dk_0_10,someone wrote on washington s face on a dollar bill,190
40181,WyIqGyj21Dk_0_10,the person defaced the dollar bill,190
40182,WyIqGyj21Dk_0_10,a man draws on a 1 bill,190
40183,WyIqGyj21Dk_0_10,someone drew on washington s face on the dollar,190
40184,WyIqGyj21Dk_0_10,someone drawing on a dollar note,190
40185,WyIqGyj21Dk_0_10,someone is writing on a dollar bill,190
40186,WyIqGyj21Dk_0_10,a man tagging a note,190
40187,WyIqGyj21Dk_0_10,any one is writing in dollar,190
40188,WyIqGyj21Dk_0_10,someone is drawing on a dollar bill,190
40189,WyIqGyj21Dk_0_10,a person is drawing on money,190
40190,WyIqGyj21Dk_0_10,a man is writing on the money,190
40191,WyIqGyj21Dk_0_10,the person is catching the note,190
40192,WyIqGyj21Dk_0_10,a man outline or putting signature on dollor,190
40193,WyIqGyj21Dk_0_10,someone drew on washington s face on the dollar bill,190
40194,WyIqGyj21Dk_0_10,the person is defacing a dollar bill,190
40195,WyIqGyj21Dk_0_10,a person is drawing on a dollar bill,190
40196,WyIqGyj21Dk_0_10,someone is drawing on a note of money,190
40197,WyIqGyj21Dk_0_10,someone draws on george washington s portrait on a dollar bill,190
40198,WyIqGyj21Dk_0_10,the person is writing,190
40199,X0UJaprpxrk_18_26,a batman robin movie clip of them in a helicopter,115
40200,X0UJaprpxrk_18_26,a helicopter flies over water,115
40201,X0UJaprpxrk_18_26,a helicopter is flying over the ocean and the scene changes to show batman and robin in the cockpit,115
40202,X0UJaprpxrk_18_26,a helicopter is flying over the sea,115
40203,X0UJaprpxrk_18_26,a helicopter with batman and robin is flying over an ocean,115
40204,X0UJaprpxrk_18_26,a helicopter with two people inside has landed on a water body,115
40205,X0UJaprpxrk_18_26,bat man is flying in a helicopter,115
40206,X0UJaprpxrk_18_26,batman and robin are flying a helicopter,115
40207,X0UJaprpxrk_18_26,batman and robin are flying in a helicopter over a body of water,115
40208,X0UJaprpxrk_18_26,batman and robin are flying the bat copter,115
40209,X0UJaprpxrk_18_26,batman and robin are in a helicopter,115
40210,X0UJaprpxrk_18_26,batman and robin are riding in a helicopter over the ocean,115
40211,X0UJaprpxrk_18_26,batman and robin flew in a helicopter over the ocean,115
40212,X0UJaprpxrk_18_26,batman and robin fly a helicopter over water,115
40213,X0UJaprpxrk_18_26,two men are flying a airplane,115
40214,X0UJaprpxrk_18_26,two men are flying a helicopter,115
40215,X0UJaprpxrk_18_26,two men are in a helicopter,115
40216,X0UJaprpxrk_18_26,two men are inside a helicopter flying above the sea as one of them makes an announcement,115
40217,X0UJaprpxrk_18_26,they are traveling in helicapter,115
40218,X0UJaprpxrk_18_26,the person is going in plane,115
40219,X0UJaprpxrk_18_26,two person in a helicopter try to stop a ship,115
40220,X0UJaprpxrk_18_26,the sea divers,115
40221,X0UJaprpxrk_18_26,two men are flying a helicopter,115
40222,X0UJaprpxrk_18_26,two men are flying in a helicopter,115
40223,X0UJaprpxrk_18_26,a helicopter is flying over the ocean,115
40224,X0UJaprpxrk_18_26,robin shouts coordinates at batman while in a helicopter,115
40225,X0UJaprpxrk_18_26,a helicopter is flying above the sea,115
40226,X0UJaprpxrk_18_26,batman and robin are flying a helicopter,115
40227,X0UJaprpxrk_18_26,a helecopter flying upon sea,115
40228,X0UJaprpxrk_18_26,batman,115
40229,X0UJaprpxrk_18_26,flight is flying,115
40230,X0UJaprpxrk_18_26,an helicopter is flying on sea,115
40231,X0UJaprpxrk_18_26,someone is flying a plane,115
40232,X0UJaprpxrk_18_26,men are flying in helicopter,115
40233,X0UJaprpxrk_18_26,a batman helicopter moving upon the sea,115
40234,X0UJaprpxrk_18_26,a helicopter is flying over the ocean with batman and robin dressed in their costumes,115
40235,X0UJaprpxrk_18_26,exploding shark,115
40236,X0UJaprpxrk_18_26,batman and robin flying in a helichopter,115
40237,X0UJaprpxrk_18_26,a batman is flying in the helicopter,115
40238,X0UJaprpxrk_18_26,batman and robin are riding in a helicopter,115
40239,X0UJaprpxrk_18_26,exploring shark,115
40240,X0UJaprpxrk_18_26,very natural video,115
40241,X0UJaprpxrk_18_26,batman and robin are flying a helicopter over the ocean,115
40242,X0UJaprpxrk_18_26,batman and robbin in a helicopter,115
40480,XEOH3t5AYY0_22_29,a man rides a bicycle,58
40481,XEOH3t5AYY0_22_29,a man is riding a bicycle around a parking lot,58
40482,XEOH3t5AYY0_22_29,a man is riding a bicycle on the road,58
40483,XEOH3t5AYY0_22_29,a man is riding a bicycle,58
40484,XEOH3t5AYY0_22_29,a man is riding a bicycle,58
40485,XEOH3t5AYY0_22_29,a man is riding a bicycle,58
40486,XEOH3t5AYY0_22_29,a man is riding a bike,58
40487,XEOH3t5AYY0_22_29,a man is riding an electric bicycle,58
40488,XEOH3t5AYY0_22_29,a man is riding an electric bike on a concrete ground,58
40489,XEOH3t5AYY0_22_29,a man is riding on a bicycle,58
40490,XEOH3t5AYY0_22_29,a man is rinding an electric bike,58
40491,XEOH3t5AYY0_22_29,a man is shown riding a bicycle with some type of power assist attached to the rear wheel,58
40492,XEOH3t5AYY0_22_29,a man rides a bicycle in a parking lot,58
40493,XEOH3t5AYY0_22_29,the man is riding a bicycle,58
40494,XEOH3t5AYY0_22_29,the man rode his bike in a cirle in the parking lot,58
40495,XEOH3t5AYY0_22_29,the man rode his bike in the parking lot,58
40496,XEOH3t5AYY0_22_29,a man is riding an electric bicycle,58
40497,XEOH3t5AYY0_22_29,a man circling in bicycle,58
40498,XEOH3t5AYY0_22_29,a man is driving bicyle,58
40499,XEOH3t5AYY0_22_29,a man is riding an electric bike,58
40500,XEOH3t5AYY0_22_29,a man is riding the electric bicycle,58
40501,XEOH3t5AYY0_22_29,a man on his cycle making rounds,58
40502,XEOH3t5AYY0_22_29,a man riding a bicycle,58
40503,XEOH3t5AYY0_22_29,a man riding the e bike,58
40504,XEOH3t5AYY0_22_29,a men walking on bycycle,58
40505,XEOH3t5AYY0_22_29,a person is cycling a bycle,58
40506,XEOH3t5AYY0_22_29,the man is doing round and and on his bicycle,58
40507,XEOH3t5AYY0_22_29,the man is riding a bicycle,58
40508,XEOH3t5AYY0_22_29,a guy is riding a bicycle,58
40509,XEOH3t5AYY0_22_29,a man driving a bike,58
40510,XEOH3t5AYY0_22_29,a man enjoying the riding of electric bicycle,58
40511,XEOH3t5AYY0_22_29,a man in a red shirt on a bicycle,58
40512,XEOH3t5AYY0_22_29,a man is pedaling the bicycle,58
40513,XEOH3t5AYY0_22_29,a man is riding a cycle,58
40514,XEOH3t5AYY0_22_29,a man is riding a bicycle around a parking lot,58
40515,XEOH3t5AYY0_22_29,a man is riding a bicycle around a parking lot,58
40516,XEOH3t5AYY0_22_29,a man is riding a bicycle in an empty parking lot,58
40517,XEOH3t5AYY0_22_29,a man is riding a bicycle,58
40518,XEOH3t5AYY0_22_29,a man is riding a bicycle,58
40519,XEOH3t5AYY0_22_29,a man is riding a bicycle,58
40520,XEOH3t5AYY0_22_29,a man is riding a bicycle,58
40521,XEOH3t5AYY0_22_29,a man is riding a bike around a parking lot,58
40522,XEOH3t5AYY0_22_29,a man is riding a bike,58
40523,XEOH3t5AYY0_22_29,a man is riding a bike,58
40524,XEOH3t5AYY0_22_29,a man is riding a bike,58
40525,XEOH3t5AYY0_22_29,a man is riding an electric bicycle,58
40526,XEOH3t5AYY0_22_29,a man is riding an electric bicycle,58
40527,XEOH3t5AYY0_22_29,a man is riding on the bycycle,58
40528,XEOH3t5AYY0_22_29,a man rides a bicycle,58
40529,XEOH3t5AYY0_22_29,a man riding an automatic rechargeable bicycle,58
40530,XEOH3t5AYY0_22_29,environment friendly electric bicycle,58
40531,XEOH3t5AYY0_22_29,the man going on cycle,58
40532,XEOH3t5AYY0_22_29,a man riding a bicycle on the ground,58
40562,XNzXXiE6qR4_0_10,a black dog is riding a skateboard,648
40563,XNzXXiE6qR4_0_10,a black dog standing with one leg on a skateboard on the road,648
40564,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40565,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40566,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40567,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40568,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40569,XNzXXiE6qR4_0_10,a dog is riding on a skateboard,648
40570,XNzXXiE6qR4_0_10,a dog is riding on a skateboard,648
40571,XNzXXiE6qR4_0_10,a dog is skateboarding,648
40572,XNzXXiE6qR4_0_10,a dog is skateboarding,648
40573,XNzXXiE6qR4_0_10,a dog is skating on a skateboard,648
40574,XNzXXiE6qR4_0_10,a dog is skating,648
40575,XNzXXiE6qR4_0_10,a dog rides a skateboard,648
40576,XNzXXiE6qR4_0_10,a dog skateboards,648
40577,XNzXXiE6qR4_0_10,the dog is riding a skateboard,648
40578,XNzXXiE6qR4_0_10,the dog pushed the skateboard and rode it,648
40579,XNzXXiE6qR4_0_10,the dog skateboarded down the street,648
40580,XNzXXiE6qR4_0_10,a dog is skateboarding,648
40581,XNzXXiE6qR4_0_10,the dog is playing,648
40582,XNzXXiE6qR4_0_10,the dog is playing,648
40583,XNzXXiE6qR4_0_10,the dog is isceting on road,648
40584,XNzXXiE6qR4_0_10,a dog is skateboarding,648
40585,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40586,XNzXXiE6qR4_0_10,a dog is taking the skate and try to skate,648
40587,XNzXXiE6qR4_0_10,a dog is skating on a skateboard,648
40588,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40589,XNzXXiE6qR4_0_10,a dog is skateboarding,648
40590,XNzXXiE6qR4_0_10,a dog is going in the skating board,648
40591,XNzXXiE6qR4_0_10,a dog is skating on a road,648
40592,XNzXXiE6qR4_0_10,dog rides on a skateboard,648
40593,XNzXXiE6qR4_0_10,featuring a dog,648
40594,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40595,XNzXXiE6qR4_0_10,cool dog riding a skateboard,648
40596,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40597,XNzXXiE6qR4_0_10,a dog skating,648
40598,XNzXXiE6qR4_0_10,the dog is riding a skateboard,648
40599,XNzXXiE6qR4_0_10,a dog with incredible skills,648
40600,XNzXXiE6qR4_0_10,an incredible dog doing some sort of stunts with his master,648
40601,XNzXXiE6qR4_0_10,a dog skating,648
40602,XNzXXiE6qR4_0_10,a dog is riding a skateboard,648
40603,XNzXXiE6qR4_0_10,a dog is skating,648
40604,XNzXXiE6qR4_0_10,a dog rides a skateboard,648
40605,XNzXXiE6qR4_0_10,a dog is skateboarding,648
40740,Xp6rxW4hFFo_32_40,a man pokes a drinking straw below his chin and opens his mouth to reveal the straw,477
40741,Xp6rxW4hFFo_32_40,a man does a magic trick with a straw,477
40742,Xp6rxW4hFFo_32_40,a man puts a straw through his neck,477
40743,Xp6rxW4hFFo_32_40,a man puts a straw under his chin and pushes up and the straw appears to come out of his mouth,477
40744,Xp6rxW4hFFo_32_40,a man is performing a magic trick where he sticks a straw through his face,477
40745,Xp6rxW4hFFo_32_40,a man is doing some trick with straw,477
40746,Xp6rxW4hFFo_32_40,a man pokes a straw through his neck,477
40747,Xp6rxW4hFFo_32_40,a man is doing an illusion with a straw,477
40748,Xp6rxW4hFFo_32_40,a man is pushing a straw through his chin,477
40749,Xp6rxW4hFFo_32_40,a man pushes a straw through his chin,477
40750,Xp6rxW4hFFo_32_40,the man did a trick of putting a straw through his chin into his mouth,477
40751,Xp6rxW4hFFo_32_40,the man put a straw through the bottom of his jaw,477
40752,Xp6rxW4hFFo_32_40,a man is shoving a straw through his chin to show a magic trick,477
40753,Xp6rxW4hFFo_32_40,a man does a magic trick with a straw,477
40754,Xp6rxW4hFFo_32_40,the man pushed a straw through his chin into his mouth,477
40755,Xp6rxW4hFFo_32_40,the person is doing something,477
40756,Xp6rxW4hFFo_32_40,a man is doing a trick with a straw,477
40757,Xp6rxW4hFFo_32_40,a man showing a straw trick,477
40758,Xp6rxW4hFFo_32_40,a man appears to push a straw through the bottom of his chin,477
40759,Xp6rxW4hFFo_32_40,a man sticks a straw through his jaw,477
40760,Xp6rxW4hFFo_32_40,the man make magic and his magic is very dangerous to see,477
40761,Xp6rxW4hFFo_32_40,a person doing something,477
40762,Xp6rxW4hFFo_32_40,a man shows how to do the straw through the face trick,477
40763,Xp6rxW4hFFo_32_40,a man pushing pencil to mouth through his neck,477
40764,Xp6rxW4hFFo_32_40,in case for safety,477
40765,Xp6rxW4hFFo_32_40,a man showing some amazing tricks,477
40766,Xp6rxW4hFFo_32_40,a person is performing a trick to push a straw through his face,477
40767,Xp6rxW4hFFo_32_40,the put a straw through his jaw,477
40768,Xp6rxW4hFFo_32_40,a man is poking a straw through his chin,477
40844,Xwrl4htUPjo_22_38,a man is cooking an egg,660
40845,Xwrl4htUPjo_22_38,a woman is cooking eggs,660
40846,Xwrl4htUPjo_22_38,cooking something,660
40847,Xwrl4htUPjo_22_38,someone is cooking an omelet,660
40848,Xwrl4htUPjo_22_38,someone preparing food,660
40849,Xwrl4htUPjo_22_38,a chef cooking an egg mixture in a skillet,660
40850,Xwrl4htUPjo_22_38,a chef cooking eggs,660
40851,Xwrl4htUPjo_22_38,a chef is making omelet in a fry pan,660
40852,Xwrl4htUPjo_22_38,a chef is preparing a dish in a frying pan,660
40853,Xwrl4htUPjo_22_38,a cook is preparing a perfect omelet,660
40854,Xwrl4htUPjo_22_38,a cook prepares an omelet in a pan,660
40855,Xwrl4htUPjo_22_38,a cook was making an omelet,660
40856,Xwrl4htUPjo_22_38,a man is cooking omllette with a couple of chopsticks,660
40857,Xwrl4htUPjo_22_38,a man is making a scrambled egg,660
40858,Xwrl4htUPjo_22_38,a man is making an omelet in a pan,660
40859,Xwrl4htUPjo_22_38,a man is making an omelette,660
40860,Xwrl4htUPjo_22_38,a man making a egg omelet,660
40861,Xwrl4htUPjo_22_38,a person scrambling and folding eggs in a pan,660
40862,Xwrl4htUPjo_22_38,a woman cooking scrambled eggs,660
40863,Xwrl4htUPjo_22_38,a woman is cooking scrambled eggs,660
40864,Xwrl4htUPjo_22_38,a woman is cooking,660
40865,Xwrl4htUPjo_22_38,a woman is making a omelet,660
40866,Xwrl4htUPjo_22_38,a woman is making some egg food,660
40867,Xwrl4htUPjo_22_38,a woman stirs the egg mixture on a pan using a pair of chopsticks and gently tosses the cooked omelet onto a plate,660
40868,Xwrl4htUPjo_22_38,a yellow omelette is cooked,660
40869,Xwrl4htUPjo_22_38,an omellette being cooked with chop sticks,660
40870,Xwrl4htUPjo_22_38,an omlett is being cooked,660
40871,Xwrl4htUPjo_22_38,frying omlete,660
40872,Xwrl4htUPjo_22_38,making an egg omelet,660
40873,Xwrl4htUPjo_22_38,man is scrambling eggs,660
40874,Xwrl4htUPjo_22_38,someone frying eggs in a pan,660
40875,Xwrl4htUPjo_22_38,someone is cooking a folded omelet,660
40876,Xwrl4htUPjo_22_38,someone is cooking eggs in a pan,660
40877,Xwrl4htUPjo_22_38,someone is making an omelette,660
40878,Xwrl4htUPjo_22_38,someone is using two wooden sticks to beat some eggs in a pan while they cook,660
40879,Xwrl4htUPjo_22_38,someone making an egg omelette,660
40880,Xwrl4htUPjo_22_38,the cook is cooking scrambled eggs,660
40881,Xwrl4htUPjo_22_38,the egg is being cooked by stirring it well and then folded on to a plate when done,660
40882,Xwrl4htUPjo_22_38,the women mixed the egg mixture,660
40883,Xxcv5jvRmcg_39_46,a woman picks a lobster from a box,490
40884,Xxcv5jvRmcg_39_46,a man women showing how to choose a live lobster,490
40885,Xxcv5jvRmcg_39_46,a man and a woman pick a lobster out of a box,490
40886,Xxcv5jvRmcg_39_46,a woman is holding a lobster,490
40887,Xxcv5jvRmcg_39_46,a woman is holding a lobster,490
40888,Xxcv5jvRmcg_39_46,a woman is picking a lobster for cooking,490
40889,Xxcv5jvRmcg_39_46,a woman picks a lobster from a box of lobsters,490
40890,Xxcv5jvRmcg_39_46,a woman picks up a lobster,490
40891,Xxcv5jvRmcg_39_46,a woman picks up and holds a large lobster in her left hand,490
40892,Xxcv5jvRmcg_39_46,people are feeling lobster,490
40893,Xxcv5jvRmcg_39_46,the cooks showed off the lobsters,490
40894,Xxcv5jvRmcg_39_46,the peole lifted up the lobsters,490
40895,Xxcv5jvRmcg_39_46,the people are looking at lobsters,490
40896,Xxcv5jvRmcg_39_46,two women are picking out lobsters,490
40897,Xxcv5jvRmcg_39_46,two women are touching lobsters,490
40898,Xxcv5jvRmcg_39_46,two women select a lobster out of a box of lobsters,490
40899,Xxcv5jvRmcg_39_46,a girll is holding crag in his hand,490
40900,Xxcv5jvRmcg_39_46,a lady is holding a big lobster,490
40901,Xxcv5jvRmcg_39_46,a man and woman are chatting,490
40902,Xxcv5jvRmcg_39_46,a men and women with lobster,490
40903,Xxcv5jvRmcg_39_46,a woman picked a lobster out of a box,490
40904,Xxcv5jvRmcg_39_46,a woman telling about cooking,490
40905,Xxcv5jvRmcg_39_46,he is fishes on the take this,490
40906,Xxcv5jvRmcg_39_46,how to cook lobster,490
40907,Xxcv5jvRmcg_39_46,how to cut lobster,490
40908,Xxcv5jvRmcg_39_46,she teaches how to make how to cook lobster,490
40909,Xxcv5jvRmcg_39_46,two people are looking and holding lobsters,490
40910,Xxcv5jvRmcg_39_46,two persons are showing the crabs,490
40911,Xxcv5jvRmcg_39_46,a cooking labster,490
40912,Xxcv5jvRmcg_39_46,a girl is explain to cook a lobster,490
40913,Xxcv5jvRmcg_39_46,a lady chef is showing the method of cooking lobster,490
40914,Xxcv5jvRmcg_39_46,a lady holding up a lobster,490
40915,Xxcv5jvRmcg_39_46,a lady is picking lobstar,490
40916,Xxcv5jvRmcg_39_46,a man and a lady explain how to select a lobster,490
40917,Xxcv5jvRmcg_39_46,a man and woman are looking at lobsters,490
40918,Xxcv5jvRmcg_39_46,a woman holds up a lobster,490
40919,Xxcv5jvRmcg_39_46,a woman is cooking,490
